resources_count,followers_count,honor_score,views_count,likes_count,favorites_count,comments_count,duration,title,embed_url
3,1,52,67,2,0,0,00:34,攀枝花市仁和区,http://player.youku.com/embed/XOTU4MjMyMzgw?isAutoPlay=1
1,2,50,105,1,0,0,01:45,"不一样的视角, 不一样的商洛 --- 大美商洛",http://player.youku.com/embed/XOTM5MDQ1NDgw?isAutoPlay=1
5,3,158,172,0,0,0,00:35,湿地,http://player.youku.com/embed/XOTU4MTg4NDIw?isAutoPlay=1
8,0,52,139,2,0,1,00:28,大庆 龙凤游泳馆 求婚 超级惊喜 瞬间感动,http://player.youku.com/embed/XOTU4MTUyNDgw?isAutoPlay=1
13,1,50,44,0,0,0,00:36,东莞行政中心 玉兰大剧院-江海航拍,http://player.youku.com/embed/XOTU4MTMzMTM2?isAutoPlay=1
25,21,430,194,2,0,0,00:54,深大科技楼航拍,http://player.youku.com/embed/XOTU2MTk2OTMy?isAutoPlay=1
30,10,58,65,0,0,0,00:28,大别山彩虹瀑布 真的有彩虹哦,http://player.youku.com/embed/XOTU3OTk3NzI4?isAutoPlay=1
9,1,50,46,0,0,0,00:35,2,http://player.youku.com/embed/XOTU3MDU3MDk2?isAutoPlay=1
52,120,704,234,1,0,0,02:55,航拍伏尔加庄园 Aerial Video of Volga Manor,http://player.youku.com/embed/XOTQ3MjUwODYw?isAutoPlay=1
4,2,100,64,0,0,0,00:24,Huadu Tower-羊毛,http://player.youku.com/embed/XOTU3ODIzNzg4?isAutoPlay=1
4,25,212,516,0,0,0,01:58,《航拍南沙洲(都匀)》,http://player.youku.com/embed/XOTU3NDY3NTA0?isAutoPlay=1
12,4,102,116,0,0,0,00:34,0516,http://player.youku.com/embed/XOTU3NTE5MzAw?isAutoPlay=1
76,42,654,190,1,0,0,00:16,财神湖片段,http://player.youku.com/embed/XOTU3MTkwMTUy?isAutoPlay=1
18,31,200,158,0,0,0,00:34,美丽的海滨,http://player.youku.com/embed/XOTU3MzM2MzY4?isAutoPlay=1
76,42,654,121,0,0,0,00:35,沙漠掠影,http://player.youku.com/embed/XOTU3MjU5ODcy?isAutoPlay=1
1,0,50,156,0,0,0,00:09,昆山垂钓文化园,http://player.youku.com/embed/XOTU3MTY4ODA4?isAutoPlay=1
4,2,100,46,0,0,0,00:37,雨后芙蓉墅,http://player.youku.com/embed/XOTU3MTIyNDgw?isAutoPlay=1
3,0,50,48,0,0,0,00:37,大手牵小手 亲子户外,http://player.youku.com/embed/XOTU3MDk4OTEy?isAutoPlay=1
16,6,406,31,0,1,0,02:28,飞行家影视-悦盈新城城熙mv,http://player.youku.com/embed/XOTU2ODk1NjU2?isAutoPlay=1
4,25,212,452,0,0,0,03:06,混剪-《起飞2015》- 航拍练习混剪作品,http://player.youku.com/embed/XOTU1MjI2NDAw?isAutoPlay=1
16,6,406,56,0,0,0,03:08,飞行家影视-崖口稻田,http://player.youku.com/embed/XOTU2ODc1NzUy?isAutoPlay=1
16,6,406,45,0,1,0,01:46,飞行家影视-岐江公园.mp4,http://player.youku.com/embed/XOTU2Mzk5MDA0?isAutoPlay=1
16,6,406,64,0,1,0,02:14,飞行家影视-幻彩摩天轮,http://player.youku.com/embed/XOTU2Mzg2OTM2?isAutoPlay=1
12,4,102,45,0,0,0,00:37,cyj,http://player.youku.com/embed/XOTU2NzYwOTIw?isAutoPlay=1
5,2,150,101,0,0,0,00:29,横渡梅江,http://player.youku.com/embed/XOTU2NjMxNzYw?isAutoPlay=1
31,12,108,1910,5,0,1,00:35,夏威夷volcano national park,http://player.youku.com/embed/XOTU2MzQzMjYw?isAutoPlay=1
16,12,456,74,2,1,0,02:21,虞山,http://player.youku.com/embed/XODYwMjQ5NjAw?isAutoPlay=1
16,12,456,71,1,0,0,02:55,苏州天平山,http://player.youku.com/embed/XODQ0MDY2NTky?isAutoPlay=1
16,12,456,94,2,0,0,02:02,常熟，尚湖-徜徉,http://player.youku.com/embed/XODI0MjQ3NTY0?isAutoPlay=1
2,1,100,75,0,2,0,03:54,你好蚌埠（换个角度看蚌埠）第二集_超清,http://player.youku.com/embed/XOTU1ODI3OTU2?isAutoPlay=1
2,1,100,96,0,1,0,04:21,你好蚌埠（不一样的角度看蚌埠）第一集,http://player.youku.com/embed/XOTU1NDEzMzcy?isAutoPlay=1
5,1,150,201,0,0,0,00:35,傍晚的世纪城,http://player.youku.com/embed/XOTU1ODI1Nzgw?isAutoPlay=1
4,1,50,164,0,1,0,00:21,重庆航拍,http://player.youku.com/embed/XOTU1NzgwNjEy?isAutoPlay=1
12,7,52,390,0,0,0,00:37,骏尔,http://player.youku.com/embed/XOTU1NjY1MjQw?isAutoPlay=1
2,9,52,67,2,0,0,03:51,菲律宾锡基霍尔岛,http://player.youku.com/embed/XOTQyODM5MDUy?isAutoPlay=1
246,14,60,623,3,0,1,00:35,绝美巴松措,http://player.youku.com/embed/XOTU1MzU3MzY0?isAutoPlay=1
3,0,50,58,0,0,0,01:50,航拍－汉王公园2 (新飞机DJI_Phantom3),http://player.youku.com/embed/XOTUwOTg1OTgw?isAutoPlay=1
24,4,100,294,1,0,0,02:39,航拍三好桥,http://player.youku.com/embed/XOTU1MTE2MzY4?isAutoPlay=1
4,3,156,45,0,0,0,01:26,Sports Game,http://player.youku.com/embed/XNzE5MjgwMDY0?isAutoPlay=1
4,3,156,69,1,0,0,09:27,Harbin under the haze,http://player.youku.com/embed/XNjU5MDgyMzUy?isAutoPlay=1
5,1,150,407,0,0,0,00:35,菜鸟启航.美丽筑城广场，世纪城夜景,http://player.youku.com/embed/XOTU1MTQ4Nzc2?isAutoPlay=1
3,12,150,115,1,1,2,03:13,中国-广东茂名-放鸡岛,http://player.youku.com/embed/XOTU0ODM3Njg4?isAutoPlay=1
3,12,150,182,0,0,0,01:04,中国-重庆永川-茶山竹海_01,http://player.youku.com/embed/XOTU0ODg5NDIw?isAutoPlay=1
7,13,152,79,1,1,0,03:48,金色龙山,http://player.youku.com/embed/XOTU0Njk1ODIw?isAutoPlay=1
7,13,152,118,0,0,0,09:34,宝峰山航拍,http://player.youku.com/embed/XOTQwMTMxMDUy?isAutoPlay=1
3,2,150,694,1,0,0,00:37,5月12海安东洲公园户外婚礼,http://player.youku.com/embed/XOTU0NDU5MTky?isAutoPlay=1
245,1176,1701,34,0,0,0,00:00,龍城初中,http://player.youku.com/embed/XOTU0NDIzODEy?isAutoPlay=1
5,5,102,241,0,0,0,00:21,【天空之城·森碟】第二集：仰望半岛城邦,http://player.youku.com/embed/XOTU0MzE1OTEy?isAutoPlay=1
3,1,150,330,0,0,0,00:37,大疆精灵3第二次拍摄,http://player.youku.com/embed/XOTU0Mjg2NDU2?isAutoPlay=1
1,1,50,46,0,1,0,06:44,Dji Phantom3 航拍光谷生物城,http://player.youku.com/embed/XOTUzMzg3MDg0?isAutoPlay=1
3,2,150,1651,1,0,1,00:29,航拍婚礼,http://player.youku.com/embed/XOTU0MjQ2MTI0?isAutoPlay=1
6,2,200,153,0,0,0,00:32,飞在十渡,http://player.youku.com/embed/XOTU0MTAwMTk2?isAutoPlay=1
44,111,583,161,0,0,0,01:05,航拍珠海长隆&横琴湾,http://player.youku.com/embed/XOTM3MTg3ODY0?isAutoPlay=1
44,111,583,137,1,0,1,01:12,世界之窗航拍,http://player.youku.com/embed/XNzU2NzAxMDU2?isAutoPlay=1
44,111,583,129,0,0,0,00:30,英雄会回顾,http://player.youku.com/embed/XODEwMTU2ODI4?isAutoPlay=1
2,0,50,80,0,0,0,00:28,南充高中2015年512应急疏散演练航拍,http://player.youku.com/embed/XOTUzOTM3ODQ0?isAutoPlay=1
1,4,50,56,0,0,1,02:19,奥迪－南阳,http://player.youku.com/embed/XOTUzNDM4NTI0?isAutoPlay=1
61,14,228,157,0,0,0,01:40,【航拍】盛世神都，天之圣堂,http://player.youku.com/embed/XOTUwNjE2NDA4?isAutoPlay=1
18,31,200,781,1,0,0,00:35,海边试拍,http://player.youku.com/embed/XOTUzNzU4ODEy?isAutoPlay=1
136,17,663,103,0,1,0,08:57,红头船公园,http://player.youku.com/embed/XOTMzMDg0ODQ0?isAutoPlay=1
5,13,100,54,0,0,0,00:35,天地有大美,http://player.youku.com/embed/XOTUzNjAyMDQw?isAutoPlay=1
245,1176,1701,248,1,1,0,29:03,2015年3月6日深圳龙岗大运,http://player.youku.com/embed/XOTA2Mzg4MDg4?isAutoPlay=1
88,645,1970,162,0,0,0,08:02,长航线拍摄-午马航拍,http://player.youku.com/embed/XNzMzNjIzOTAw?isAutoPlay=1
88,645,1970,268,1,1,0,02:10,北新环塔车队沙漠试车 - 午马航拍,http://player.youku.com/embed/XNTY1MTQ4OTc2?isAutoPlay=1
26,45,575,111,0,1,1,02:47,西溪湿地9月航拍,http://player.youku.com/embed/XODIyMTgzODY0?isAutoPlay=1
26,45,575,1446,0,0,0,02:59,千岛湖9月航拍,http://player.youku.com/embed/XODEyMTg4NTI4?isAutoPlay=1
26,45,575,270,0,0,0,01:46,象山 鹤浦 航拍,http://player.youku.com/embed/XNzYxNjUzNzg4?isAutoPlay=1
26,45,575,322,0,0,0,02:15,千岛湖 龙川湾 DOSEN FILM,http://player.youku.com/embed/XNzM5MTIzODEy?isAutoPlay=1
26,45,575,323,1,0,0,02:49,5月航拍日志,http://player.youku.com/embed/XNzI1MzI3NjE2?isAutoPlay=1
26,45,575,305,0,1,1,02:58,2014 2 杭州飞行练习,http://player.youku.com/embed/XNjczMjY4NTIw?isAutoPlay=1
12,4,258,104,0,1,0,02:30,两架“悟”互相追逐，用悟追风筝。,http://player.youku.com/embed/XOTE4NTcxMTIw?isAutoPlay=1
12,4,258,60,0,2,0,02:42,KAKA航拍,http://player.youku.com/embed/XNzYwMjI4MDg0?isAutoPlay=1
12,4,258,95,0,0,0,01:28,汽车镜头航拍——KAKA,http://player.youku.com/embed/XOTAzOTU3OTY4?isAutoPlay=1
4,2,50,198,0,0,0,04:30,航拍美丽大杭州 优拍视觉出品,http://player.youku.com/embed/XOTIzNzQwMTky?isAutoPlay=1
88,645,1970,278,1,1,0,02:19,广告航拍卡车画面－午马航拍,http://player.youku.com/embed/XNjUxNjg4OTA4?isAutoPlay=1
88,645,1970,286,4,1,0,02:10,伊犁果子沟大桥航拍 - 午马航拍,http://player.youku.com/embed/XOTQxOTQ5OTg4?isAutoPlay=1
88,645,1970,299,0,0,0,04:00,大美新疆《干沟篇》-午马航拍,http://player.youku.com/embed/XNzA4NTkzMDk2?isAutoPlay=1
88,645,1970,718,0,0,0,04:33,胜利新春《胜利油田.戈壁新春》-午马航拍,http://player.youku.com/embed/XNzkwNjkxODc2?isAutoPlay=1
88,645,1970,610,0,1,0,06:37,赛里木湖航拍－午马航拍,http://player.youku.com/embed/XNzQzNjU3MzY0?isAutoPlay=1
88,645,1970,700,1,1,1,02:51,博乐怪石峪（怪石沟）-午马航拍,http://player.youku.com/embed/XOTUwODkxODE2?isAutoPlay=1
2,2,107,177,0,1,0,02:03,cherry blossoms in Osaka by Scott Shinall,http://player.youku.com/embed/XOTIzNzI0MjIw?isAutoPlay=1
3,1,50,47,0,0,0,00:35,航拍哦,http://player.youku.com/embed/XOTUyOTA1ODY0?isAutoPlay=1
1,0,50,77,0,0,0,00:32,世界之窗航拍,http://player.youku.com/embed/XOTUyODA4MDc2?isAutoPlay=1
4,2,50,174,0,0,0,00:35,夜拍·未来方舟,http://player.youku.com/embed/XOTUyNzY4MzEy?isAutoPlay=1
4,1,105,896,4,0,2,00:34,烟台练习飞2,http://player.youku.com/embed/XOTUyNTQ2MTQ4?isAutoPlay=1
3,1,150,107,0,0,0,00:35,美丽新苕溪,http://player.youku.com/embed/XOTUyNzMwODYw?isAutoPlay=1
76,42,654,67,0,0,0,00:34,塞北茅锥,http://player.youku.com/embed/XOTUyMzUyMjM2?isAutoPlay=1
6,1,200,63,0,0,0,00:37,老虎头,http://player.youku.com/embed/XOTUyNTUxMzM2?isAutoPlay=1
84,73,254,109,1,1,0,02:41,2014-海南博鳌-2pano,http://player.youku.com/embed/XODE1MDM5ODU2?isAutoPlay=1
6,1,200,78,0,0,0,00:34,团城山公园,http://player.youku.com/embed/XOTUyNDI5MDA0?isAutoPlay=1
3,0,50,29,0,0,0,02:14,家乡棉湖航拍,http://player.youku.com/embed/XOTUyMDcyMDky?isAutoPlay=1
4,1,105,181,0,0,0,00:37,海边练习飞1,http://player.youku.com/embed/XOTUxNTQ0NDgw?isAutoPlay=1
6,1,200,124,0,0,0,00:34,黄金山森林公园,http://player.youku.com/embed/XOTUxNDgwMDQw?isAutoPlay=1
2,0,50,135,0,0,0,01:48,大疆精灵2V+航拍深圳羊台山,http://player.youku.com/embed/XOTQ1NjU0NzA4?isAutoPlay=1
6,0,55,146,0,0,0,00:34,诗乡花海,http://player.youku.com/embed/XOTUxMDc0ODEy?isAutoPlay=1
29,52,253,369,0,0,0,02:58,美丽锡城2015,http://player.youku.com/embed/XOTMxOTkyODY0?isAutoPlay=1
5,6,50,55,0,0,0,01:17,伴我们成长的大朗,http://player.youku.com/embed/XOTQ5MDU4OTMy?isAutoPlay=1
3,1,100,256,0,0,3,00:26,航拍飞机,http://player.youku.com/embed/XOTUwNjIzNDc2?isAutoPlay=1
14,0,57,111,1,0,2,00:32,首航小蛮腰,http://player.youku.com/embed/XOTUwNTM2NzI4?isAutoPlay=1
37,10,111,136,2,2,3,05:05,茂名清明游,http://player.youku.com/embed/XOTMxNzEwNjAw?isAutoPlay=1
38,600,789,260,2,1,1,03:07,Inspire1洛阳栾川老君山牡丹婚典航拍集锦,http://player.youku.com/embed/XOTQ2ODgxMzg4?isAutoPlay=1
31,8,462,87,0,0,0,03:09,海南文昌中学航拍【越过天际】版本2,http://player.youku.com/embed/XOTQ2MTkzNjA0?isAutoPlay=1
6,1,200,82,0,0,1,00:18,黄石文化宫夜景,http://player.youku.com/embed/XOTUwNDE0ODQ4?isAutoPlay=1
1,1,50,108,0,0,0,00:16,首飞,http://player.youku.com/embed/XOTUwMzYyMjQ0?isAutoPlay=1
1,0,50,100,0,0,0,00:16,第一次用精灵3航拍,http://player.youku.com/embed/XOTUwMzU4NTY0?isAutoPlay=1
2,1,56,139,6,4,1,00:28,dji航拍测试-深圳市民中心晚霞落日,http://player.youku.com/embed/XOTUwMzU3Nzc2?isAutoPlay=1
42,66,320,362,1,0,2,00:28,My first work with Phantom 3 Professional ,http://player.youku.com/embed/XOTUwMzE3NzAw?isAutoPlay=1
33,4,104,93,0,0,0,00:29,时光机航拍,http://player.youku.com/embed/XOTUwMjM0MTEy?isAutoPlay=1
1,0,50,132,0,0,0,00:34,名仕居小区,http://player.youku.com/embed/XOTUwMTY5OTYw?isAutoPlay=1
3,10,50,106,0,0,0,00:35,宁海,http://player.youku.com/embed/XOTUwMTA4Mzky?isAutoPlay=1
10,2,250,96,1,0,0,00:37,兴国塔航拍,http://player.youku.com/embed/XOTQ5NDkyMzAw?isAutoPlay=1
76,259,573,766,0,1,0,01:03,《爱在路上》公益活动航拍集锦,http://player.youku.com/embed/XOTQ5OTU2Njc2?isAutoPlay=1
7,2,50,198,0,0,0,00:28,精灵3 首航完美,http://player.youku.com/embed/XOTQ5OTIwMDk2?isAutoPlay=1
24,1,50,180,0,0,0,00:18,西沙随拍,http://player.youku.com/embed/XOTQ5OTE5MDMy?isAutoPlay=1
5,14,117,187,1,0,0,03:57,飞翔的旅行（雪谷.雪乡.雾凇岛）,http://player.youku.com/embed/XOTEyMTA5MzE2?isAutoPlay=1
5,14,117,550,2,1,0,04:11,飞翔的旅行（桂林.龙脊梯田.阳朔）,http://player.youku.com/embed/XODAzNjgzMTQw?isAutoPlay=1
13,0,50,99,0,0,0,00:35,海陆空盛筵,http://player.youku.com/embed/XOTQ5NDcyNTc2?isAutoPlay=1
5,5,102,119,2,0,0,00:18,【森碟童鞋航拍作品】第一集：古城平遥,http://player.youku.com/embed/XOTMxMDc1MDky?isAutoPlay=1
10,2,250,76,0,0,0,00:24,兴国公园俯瞰！,http://player.youku.com/embed/XOTQ4NzM1MjEy?isAutoPlay=1
5,1,50,43,1,0,0,00:45,小区,http://player.youku.com/embed/XOTQ4Nzk5MDk2?isAutoPlay=1
16,14,200,117,1,0,0,02:04,2015括苍之巅柴古唐斯+越野赛,http://player.youku.com/embed/XOTQ3OTU0MjIw?isAutoPlay=1
26,27,305,161,0,1,0,02:42,《魔都掠影》航拍版,http://player.youku.com/embed/XOTQ1NjYzNDg0?isAutoPlay=1
17,108,287,371,1,1,0,01:26,三亚南海观音航拍,http://player.youku.com/embed/XODkwOTM4NzY0?isAutoPlay=1
30,276,924,784,2,1,2,03:15,【航拍】迪拜 NPro+ Aerial Video in Dubai,http://player.youku.com/embed/XOTMzNjkxMTg0?isAutoPlay=1
13,5,302,67,0,0,0,01:00,Sonic.L-怀柔郊区航拍,http://player.youku.com/embed/XOTM2MDM4NDcy?isAutoPlay=1
13,5,302,55,0,0,0,01:27,雪族CLUB－夏日滑水,http://player.youku.com/embed/XOTQxODk4NDQ4?isAutoPlay=1
31,8,462,63,1,1,0,03:33,【2015大年初一】早上从空中看小镇笼罩在爆竹烟花的迷雾中,http://player.youku.com/embed/XODk2NTI4NTc2?isAutoPlay=1
31,8,462,74,2,2,0,03:48,【2015除夕夜】带你从空中看夜晚小镇放烟花【漂亮】,http://player.youku.com/embed/XODk1OTU2ODEy?isAutoPlay=1
31,8,462,61,1,2,0,05:09,文昌中学航拍【越过天际】,http://player.youku.com/embed/XOTQzMzM4ODYw?isAutoPlay=1
31,8,462,53,1,2,0,01:05,【修正】上帝视角--高隆湾【大疆航拍】,http://player.youku.com/embed/XOTIzOTAxMjIw?isAutoPlay=1
31,8,462,55,2,2,0,09:01,[最美航拍]以天之眼-寻静美定安【火山灰影视工作室】最美定安【dji大疆航拍】,http://player.youku.com/embed/XOTE2MDMwMjc2?isAutoPlay=1
11,7,512,135,3,1,1,02:49,龙潭森林公园之大藤峡---cjbsxs,http://player.youku.com/embed/XOTQ0NDg3MTY4?isAutoPlay=1
26,27,305,37,1,1,0,04:57,2015-2-21 西塘,http://player.youku.com/embed/XODk5NTI0OTA0?isAutoPlay=1
16,14,200,80,0,1,0,01:19,括苍之巅 柴古唐斯Plus越野赛 - My Spirit,http://player.youku.com/embed/XOTM0NDk3NjQ4?isAutoPlay=1
16,14,200,136,1,1,0,01:48,2015天狼杭州100公里越野赛-正片,http://player.youku.com/embed/XOTQyODUyNzgw?isAutoPlay=1
11,7,512,71,2,0,0,03:11,贵港南山寺公园---cjbsxs,http://player.youku.com/embed/XOTQzOTE5MTg4?isAutoPlay=1
11,7,512,42,1,0,0,01:55,桂平市北回归线公园---cjbsxs,http://player.youku.com/embed/XOTQwNjgzOTQ4?isAutoPlay=1
11,7,512,53,1,1,0,03:31,桂平市西山烈士纪念碑航拍---cjbsxs,http://player.youku.com/embed/XOTMwMzI4Nzcy?isAutoPlay=1
11,7,512,46,2,0,0,02:47,鹿峰山明朝东塔---cjbsxs,http://player.youku.com/embed/XOTM5NTI1NjM2?isAutoPlay=1
11,7,512,51,1,0,0,03:57,广西桂平市白兰景区---cjbsxs,http://player.youku.com/embed/XOTM0NzAzMjU2?isAutoPlay=1
11,7,512,45,2,0,0,06:05,桂平西山灵湖航拍---cjbsxs,http://player.youku.com/embed/XOTI5MTE1MDcy?isAutoPlay=1
11,7,512,36,0,0,0,13:53,超清精灵跟随主人清明祭祖---cjbsxs,http://player.youku.com/embed/XOTI4Mjc4NTQ0?isAutoPlay=1
11,7,512,93,0,0,0,05:17,广西桂平市高铁站（火车站）的航拍全景———cjbsxs,http://player.youku.com/embed/XOTE0ODg3OTIw?isAutoPlay=1
11,7,512,40,2,0,0,03:11,桂平市龙潭森林公园美景一角---cjbsxs,http://player.youku.com/embed/XOTM1NjMwMDM2?isAutoPlay=1
26,215,145,446,1,0,0,02:01,首飞 dji inspire 1,http://player.youku.com/embed/XOTI5MjI2NzAw?isAutoPlay=1
45,13,254,34,1,1,0,02:13,【叶夜夜耶】航拍东山岛,http://player.youku.com/embed/XOTQwNjkwNjU2?isAutoPlay=1
45,13,254,33,1,1,0,05:10,【叶夜夜耶】航拍漳浦火山岛,http://player.youku.com/embed/XOTQwNjYwMjA4?isAutoPlay=1
45,13,254,114,2,1,0,02:56,【叶夜夜耶】福建永定土楼航拍,http://player.youku.com/embed/XOTI5MjAwMjgw?isAutoPlay=1
45,13,254,31,1,0,0,04:04,【叶夜夜耶】航拍漳州,http://player.youku.com/embed/XNzQyNTY1NDc2?isAutoPlay=1
61,417,735,729,2,4,0,04:40,航拍视频怎样拍？【DJI Inspire 1(大疆悟)视频幕后故事】[WEIBUSI.NET 出品],http://player.youku.com/embed/XOTE2MjE4NDky?isAutoPlay=1
61,417,735,582,2,4,0,05:36,DJI Inspire 1(大疆悟)航拍飞行器视频拍摄高级使用与客户端体验[WEIBUSI工作室 出品],http://player.youku.com/embed/XOTAwMjYxNTU2?isAutoPlay=1
61,417,735,968,2,3,0,06:59,DJI Inspire 1 (大疆悟)航拍飞行器双遥控器飞行进阶[WEIBUSI工作室 出品],http://player.youku.com/embed/XODkzOTkwMzA4?isAutoPlay=1
61,417,735,987,1,4,0,20:49,DJI Inspire 1 (大疆悟)航拍飞行器无人机体验[WEIBUSI工作室 出品],http://player.youku.com/embed/XODg4ODMzMTQw?isAutoPlay=1
43,120,834,413,0,1,0,02:56,iFLY航拍-APEC主会场,http://player.youku.com/embed/XOTQ0MjY5NTEy?isAutoPlay=1
35,2954,1288,1942,5,3,0,02:10,DJI Studio - 2015年1月尼泊尔,http://player.youku.com/embed/XOTQyODc1NDQ4?isAutoPlay=1
35,2954,1288,2414,4,4,0,01:50,DJI Studio - 大疆传媒2014集锦,http://player.youku.com/embed/XOTEzMjg1MDA4?isAutoPlay=1
35,2954,1288,3653,12,6,1,05:17,DJI Studio - 遇见海南人,http://player.youku.com/embed/XODY4MTUwNDYw?isAutoPlay=1
35,2954,1288,6651,53,32,6,04:18,DJI Studio - 零下45度的速度与激情，奥迪广告航拍幕后纪实,http://player.youku.com/embed/XOTMxMTk1ODQw?isAutoPlay=1
35,2954,1288,804,7,3,1,02:03,DJI Studio - 大理，你早,http://player.youku.com/embed/XODY4MDk5NzA0?isAutoPlay=1
35,2954,1288,1244,29,12,3,02:14,DJI Studio - 大愿九华,http://player.youku.com/embed/XODY4MTIxMzYw?isAutoPlay=1
35,2954,1288,353,3,3,0,01:58,DJI Studio - 白马知秋,http://player.youku.com/embed/XODY4MDkzMjA0?isAutoPlay=1
35,2954,1288,599,7,4,1,02:19,DJI Studio - 心向何处,http://player.youku.com/embed/XODcxNDE3NzY4?isAutoPlay=1
35,2954,1288,1462,33,9,9,02:40,DJI Studio - 遗失的月光,http://player.youku.com/embed/XODY4MDk0NTI0?isAutoPlay=1
35,2954,1288,750,10,2,7,03:11,DJI Studio - 白马雪山,http://player.youku.com/embed/XODY4MDg1NzIw?isAutoPlay=1
35,2954,1288,848,11,4,2,01:00,DJI Studio - 探秘双擎,http://player.youku.com/embed/XODY4MDkwMTU2?isAutoPlay=1
35,2954,1288,656,8,5,1,03:02,DJI Studio - 小悟首条夜拍视频,http://player.youku.com/embed/XODYwNDIzMTY4?isAutoPlay=1
35,2954,1288,543,6,4,0,01:48,DJI Studio - 西西缪特的童话,http://player.youku.com/embed/XODY4MDgwODY0?isAutoPlay=1
35,2954,1288,1137,12,3,1,03:19,DJI Studio - 超越极限,http://player.youku.com/embed/XODY4MDc0OTUy?isAutoPlay=1
35,2954,1288,969,16,9,1,01:20,DJI Studio - 马来西亚,http://player.youku.com/embed/XODY4MDc5NTIw?isAutoPlay=1
43,120,834,327,2,0,1,02:33,iFLY航拍-敦煌行,http://player.youku.com/embed/XOTM2MzgwNDY4?isAutoPlay=1
43,120,834,325,2,0,0,03:21,iFLY航拍-Jeep火山冰雪穿越,http://player.youku.com/embed/XODgwODI3MDg4?isAutoPlay=1
43,120,834,140,2,2,0,01:53,iFLY航拍-定都阁,http://player.youku.com/embed/XOTQzMTg1OTMy?isAutoPlay=1
43,120,834,156,1,0,0,02:39,iFLY航拍-湖面小船,http://player.youku.com/embed/XOTQzMTg5MTgw?isAutoPlay=1
43,120,834,189,0,0,0,02:45,iFLY航拍-混剪,http://player.youku.com/embed/XNzc0OTY1NTQ0?isAutoPlay=1
43,120,834,153,2,1,1,02:35,iFLY航拍-BMPCC夜景测试,http://player.youku.com/embed/XODUxNzcxOTQ4?isAutoPlay=1
43,120,834,150,1,0,0,01:57,iFLY航拍-BMPCC测试,http://player.youku.com/embed/XNzg5NjYxNDMy?isAutoPlay=1
43,120,834,243,1,1,0,01:35,iFLY航拍-长安街夜景,http://player.youku.com/embed/XODY2NDg0OTY0?isAutoPlay=1
43,120,834,202,1,0,0,01:18,iFLY航拍-天狮集团奖励大会,http://player.youku.com/embed/XOTEzOTc5MDgw?isAutoPlay=1
43,120,834,229,1,2,1,10:16,iFLY-DJI S900 暴力测试,http://player.youku.com/embed/XODkyNjcwMTcy?isAutoPlay=1
43,120,834,263,1,1,1,02:38,iFLY航拍-沈阳,http://player.youku.com/embed/XODkyNjU5MDk2?isAutoPlay=1
4,1,150,68,0,0,1,02:41,航拍芦山七彩瀑布、秀峰、穿云,http://player.youku.com/embed/XODQ4NzQyOTky?isAutoPlay=1
4,1,150,32,0,0,0,03:20,雅安壹基金公益纪录片航拍视频,http://player.youku.com/embed/XODI4NDEzNzU2?isAutoPlay=1
4,1,150,26,0,0,0,02:33,力量兄弟航拍作品集,http://player.youku.com/embed/XNzEyMDg1OTA4?isAutoPlay=1
36,66,139,27,3,0,1,00:01,山东理工大学航拍素材未调色纯素材未剪辑,http://player.youku.com/embed/XOTM4NTczNjcy?isAutoPlay=1
36,66,139,42,1,0,0,02:00,山东理工大学航拍素材未调色纯素材未剪辑,http://player.youku.com/embed/XOTM4NTczMzky?isAutoPlay=1
30,21,104,160,1,0,1,03:57,四轴飞行器穿越比赛，只为记录青春不为抢首页,http://player.youku.com/embed/XOTQxMTkyMzg0?isAutoPlay=1
30,21,104,90,2,0,0,02:21,山东莱芜雪野湖马拉松航拍素材,http://player.youku.com/embed/XOTMyODYxMzAw?isAutoPlay=1
38,600,789,384,0,0,0,03:20,Inspire1航拍系列,http://player.youku.com/embed/XOTE4MDQ1NzMy?isAutoPlay=1
38,600,789,256,0,1,0,05:48,Phantom2和Inspire1洛阳体育公园畅飞,http://player.youku.com/embed/XOTIyNTAwNjQ0?isAutoPlay=1
38,600,789,492,0,0,0,04:09,Inspire1飞越洛阳瀛洲桥,http://player.youku.com/embed/XOTI3MTQyMTI0?isAutoPlay=1
38,600,789,269,1,0,0,02:32,Inspire1洛河水上飞第二弹,http://player.youku.com/embed/XOTEyMTI2MTYw?isAutoPlay=1
24,8,1104,106,0,0,0,03:39,夏霾也能本地观云海,http://player.youku.com/embed/XNTg1ODA0NTQw?isAutoPlay=1
24,8,1104,91,0,0,1,03:33,云南映象-2013金源乡穿云航拍,http://player.youku.com/embed/XNTU1NTU4MTc2?isAutoPlay=1
24,8,1104,73,0,0,0,02:43,云南映象-2013东川泥石流汽车拉力赛航拍,http://player.youku.com/embed/XNTU1MDk0NjEy?isAutoPlay=1
24,8,1104,27,0,0,0,04:22,十三陵水库二坝晨飞,http://player.youku.com/embed/XNTQ1NDUzMTg4?isAutoPlay=1
24,8,1104,59,0,0,0,03:29,20131124六轴巡山...,http://player.youku.com/embed/XNjM5MDk4OTQw?isAutoPlay=1
24,8,1104,126,0,0,0,03:37,六轴夜航,http://player.youku.com/embed/XNjMxOTIwMzk2?isAutoPlay=1
24,8,1104,116,0,0,0,04:06,天行者组队飞行,http://player.youku.com/embed/XNzAxNTY2Njcy?isAutoPlay=1
